"series","timestamp","value","label"
"Rise","2024-03-06T11:02:50Z",656,"8"
"Set","2024-03-06T23:22:50Z",1396,"8"
"Rise","2024-03-07T11:02:50Z",656,"8"
"Set","2024-03-07T23:27:50Z",1401,"8"
"Rise","2024-03-08T10:57:50Z",651,"8"
"Set","2024-03-08T23:12:50Z",1386,"8"
"Rise","2024-03-09T10:57:50Z",651,"8"
"Set","2024-03-09T23:12:50Z",1386,"8"
"Rise","2024-03-10T10:57:50Z",651,"8"
"Set","2024-03-10T23:17:50Z",1391,"8"
"Rise","2024-03-11T11:07:50Z",661,"8"
"Set","2024-03-11T23:32:50Z",1406,"8"
"Rise","2024-03-12T10:57:50Z",651,"8"
"Set","2024-03-12T23:17:50Z",1391,"8"
"Rise","2024-03-13T11:07:50Z",661,"8"
"Set","2024-03-13T23:17:50Z",1391,"8"
"Rise","2024-03-14T10:47:50Z",641,"8"
"Set","2024-03-14T23:02:50Z",1376,"8"
"Rise","2024-03-15T10:57:50Z",651,"8"
"Set","2024-03-15T23:22:50Z",1396,"8"
"Rise","2024-03-16T10:57:50Z",651,"8"
"Set","2024-03-16T23:32:50Z",1406,"8"
"Rise","2024-03-17T10:47:50Z",641,"8"
"Set","2024-03-17T23:32:50Z",1406,"8"
"Rise","2024-03-18T10:47:50Z",641,"8"
"Set","2024-03-18T23:27:50Z",1401,"8"
"Rise","2024-03-19T10:47:50Z",641,"8"
"Set","2024-03-19T23:07:50Z",1381,"8"
"Rise","2024-03-20T10:52:50Z",646,"8"
"Set","2024-03-20T23:32:50Z",1406,"8"
"Rise","2024-03-21T10:42:50Z",636,"8"
"Set","2024-03-21T23:17:50Z",1391,"8"
"Rise","2024-03-22T10:52:50Z",646,"8"
"Set","2024-03-22T23:02:50Z",1376,"8"
"Rise","2024-03-23T10:52:50Z",646,"8"
"Set","2024-03-23T23:07:50Z",1381,"8"
"Rise","2024-03-24T10:47:50Z",641,"8"
"Set","2024-03-24T23:32:50Z",1406,"8"
"Rise","2024-03-25T10:42:50Z",636,"8"
"Set","2024-03-25T23:27:50Z",1401,"8"
"Rise","2024-03-26T10:32:50Z",626,"8"
"Set","2024-03-26T23:37:50Z",1411,"8"
"Rise","2024-03-27T10:42:50Z",636,"8"
"Set","2024-03-27T23:32:50Z",1406,"8"
"Rise","2024-03-28T10:37:50Z",631,"8"
"Set","2024-03-28T23:37:50Z",1411,"8"
"Rise","2024-03-29T10:47:50Z",641,"8"
"Set","2024-03-29T23:22:50Z",1396,"8"
"Rise","2024-03-30T10:47:50Z",641,"8"
"Set","2024-03-30T23:12:50Z",1386,"8"
"Rise","2024-03-31T10:37:50Z",631,"8"
"Set","2024-03-31T23:27:50Z",1401,"8"
"Rise","2024-04-01T10:42:50Z",636,"8"
"Set","2024-04-01T23:22:50Z",1396,"8"
"Rise","2024-04-02T10:32:50Z",626,"8"
"Set","2024-04-02T23:37:50Z",1411,"8"
"Rise","2024-04-03T10:32:50Z",626,"8"
"Set","2024-04-03T23:37:50Z",1411,"8"
"Rise","2024-04-04T10:32:50Z",626,"8"
"Set","2024-04-04T23:32:50Z",1406,"8"
"Rise","2024-04-05T10:32:50Z",626,"8"
"Set","2024-04-05T23:32:50Z",1406,"8"
"Rise","2024-04-06T10:37:50Z",631,"8"
"Set","2024-04-06T23:27:50Z",1401,"8"
"Rise","2024-04-07T10:22:50Z",616,"8"
"Set","2024-04-07T23:37:50Z",1411,"8"
"Rise","2024-04-08T10:32:50Z",626,"8"
"Set","2024-04-08T23:32:50Z",1406,"8"
"Rise","2024-04-09T10:42:50Z",636,"8"
"Set","2024-04-09T23:22:50Z",1396,"8"
"Rise","2024-04-10T10:22:50Z",616,"8"
"Set","2024-04-10T23:42:50Z",1416,"8"
"Rise","2024-04-11T10:32:50Z",626,"8"
"Set","2024-04-11T23:42:50Z",1416,"8"
"Rise","2024-04-12T10:27:50Z",621,"8"
"Set","2024-04-12T23:42:50Z",1416,"8"
"Rise","2024-04-13T10:17:50Z",611,"8"
"Set","2024-04-13T23:37:50Z",1411,"8"
"Rise","2024-04-14T10:17:50Z",611,"8"
"Set","2024-04-14T23:37:50Z",1411,"8"
"Rise","2024-04-15T10:22:50Z",616,"8"
"Set","2024-04-15T23:37:50Z",1411,"8"
"Rise","2024-04-16T10:12:50Z",606,"8"
"Set","2024-04-16T23:27:50Z",1401,"8"
"Rise","2024-04-17T10:17:50Z",611,"8"
"Set","2024-04-17T23:37:50Z",1411,"8"
"Rise","2024-04-18T10:22:50Z",616,"8"
"Set","2024-04-18T23:42:50Z",1416,"8"
"Rise","2024-04-19T10:22:50Z",616,"8"
"Set","2024-04-19T23:42:50Z",1416,"8"
"Rise","2024-04-20T10:12:50Z",606,"8"
"Set","2024-04-20T23:37:50Z",1411,"8"
"Rise","2024-04-21T10:12:50Z",606,"8"
"Set","2024-04-21T23:37:50Z",1411,"8"
"Rise","2024-04-22T10:27:50Z",621,"9"
"Set","2024-04-22T23:52:50Z",1426,"9"
"Rise","2024-04-23T10:12:50Z",606,"9"
"Set","2024-04-23T23:27:50Z",1401,"9"
"Rise","2024-04-24T10:17:50Z",611,"9-5"
"Set","2024-04-25T00:02:50Z",1436,"10"
"Rise","2024-04-25T10:52:50Z",646,"11"
"Set","2024-04-25T23:52:50Z",1426,"11"
"Rise","2024-04-26T10:37:50Z",631,"12"
"Set","2024-04-26T23:52:50Z",1426,"12"
"Rise","2024-04-27T10:37:50Z",631,"13"
"Set","2024-04-28T00:12:50Z",6,"13"
"Rise","2024-04-28T10:27:50Z",621,"14"
"Set","2024-04-29T00:22:50Z",16,"14"
"Rise","2024-04-29T10:32:50Z",626,"15"
"Set","2024-04-30T00:22:50Z",16,"15"
"Rise","2024-04-30T10:47:50Z",641,"15"
"Set","2024-05-01T00:37:50Z",31,"15"
"Rise","2024-05-01T10:27:50Z",621,"15"
"Set","2024-05-02T00:42:50Z",36,"15"
"Rise","2024-05-02T10:22:50Z",616,"16"
"Set","2024-05-03T00:27:50Z",21,"16"
"Rise","2024-05-03T10:07:50Z",601,"17"
"Set","2024-05-04T03:27:50Z",201,"17-5"
"Rise","2024-05-04T10:07:50Z",601,"18"
"Set","2024-05-05T00:37:50Z",31,"18"
"Rise","2024-05-05T10:22:50Z",616,"19"
"Set","2024-05-06T00:47:50Z",41,"20"
"Rise","2024-05-06T10:02:50Z",596,"20"
"Set","2024-05-07T00:52:50Z",46,"20"
"Rise","2024-05-07T10:02:50Z",596,"20"
"Set","2024-05-08T00:52:50Z",46,"20"
"Rise","2024-05-08T09:57:50Z",591,"20"
"Set","2024-05-09T01:02:50Z",56,"20"
"Rise","2024-05-09T09:52:50Z",586,"20"
"Set","2024-05-10T01:07:50Z",61,"20"
"Rise","2024-05-10T09:57:50Z",591,"20"
"Set","2024-05-11T01:12:50Z",66,"20"
"Rise","2024-05-11T10:07:50Z",601,"20"
"Set","2024-05-12T01:12:50Z",66,"20"
"Rise","2024-05-12T09:42:50Z",576,"20"
"Set","2024-05-13T01:12:50Z",66,"20"
"Rise","2024-05-13T09:42:50Z",576,"20"
"Set","2024-05-14T01:12:50Z",66,"20"
