"series","timestamp","value","label"
"Set","2023-07-27T01:34:03Z",88,"1"
"Rise","2023-07-27T09:54:03Z",588,"1"
"Set","2023-07-28T01:34:03Z",88,"1"
"Rise","2023-07-28T10:09:03Z",603,"1"
"Set","2023-07-29T01:34:03Z",88,"1"
"Rise","2023-07-29T10:19:03Z",613,"1"
"Set","2023-07-30T01:24:03Z",78,"1"
"Rise","2023-07-30T09:59:03Z",593,"1"
"Set","2023-07-31T01:24:03Z",78,"1"
"Rise","2023-07-31T10:09:03Z",603,"1"
"Set","2023-08-01T01:24:03Z",78,"1"
"Rise","2023-08-01T10:09:03Z",603,"1"
"Set","2023-08-02T01:24:03Z",78,"1"
"Rise","2023-08-02T10:04:03Z",598,"1"
"Set","2023-08-03T01:29:03Z",83,"1"
"Rise","2023-08-03T10:09:03Z",603,"1"
"Set","2023-08-04T01:24:03Z",78,"1"
"Rise","2023-08-04T10:04:03Z",598,"1"
"Set","2023-08-05T01:24:03Z",78,"1"
"Rise","2023-08-05T10:14:03Z",608,"1"
"Set","2023-08-06T01:19:03Z",73,"1"
"Rise","2023-08-06T10:09:03Z",603,"1"
"Set","2023-08-07T01:14:03Z",68,"1"
"Rise","2023-08-07T10:19:03Z",613,"1"
"Set","2023-08-08T01:24:03Z",78,"1"
"Rise","2023-08-08T10:19:03Z",613,"1"
"Set","2023-08-09T01:24:03Z",78,"1"
"Rise","2023-08-09T10:14:03Z",608,"1"
"Set","2023-08-10T01:14:03Z",68,"1"
"Rise","2023-08-10T10:19:03Z",613,"1"
"Set","2023-08-11T01:14:03Z",68,"1"
"Rise","2023-08-11T10:19:03Z",613,"1"
"Set","2023-08-12T01:09:03Z",63,"1"
"Rise","2023-08-12T10:19:03Z",613,"1"
"Set","2023-08-13T01:14:03Z",68,"1"
"Rise","2023-08-13T10:14:03Z",608,"1"
"Set","2023-08-14T01:09:03Z",63,"1"
"Rise","2023-08-14T10:19:03Z",613,"1"
"Set","2023-08-15T00:59:03Z",53,"1"
"Rise","2023-08-15T10:29:03Z",623,"1"
"Set","2023-08-16T01:04:03Z",58,"1"
"Rise","2023-08-16T10:24:03Z",618,"1"
"Set","2023-08-17T01:04:03Z",58,"1"
"Rise","2023-08-17T10:24:03Z",618,"1"
"Set","2023-08-18T00:54:03Z",48,"1"
"Rise","2023-08-18T10:24:03Z",618,"1"
"Set","2023-08-19T00:59:03Z",53,"1"
"Rise","2023-08-19T10:29:03Z",623,"1"
"Set","2023-08-20T00:59:03Z",53,"1"
"Rise","2023-08-20T10:29:03Z",623,"1"
"Set","2023-08-21T00:49:03Z",43,"1"
"Rise","2023-08-21T10:39:03Z",633,"1"
"Set","2023-08-22T00:49:03Z",43,"1"
"Rise","2023-08-22T10:44:03Z",638,"1"
"Set","2023-08-23T00:39:03Z",33,"1"
"Rise","2023-08-23T10:44:03Z",638,"1"
"Set","2023-08-24T00:39:03Z",33,"1"
"Rise","2023-08-24T10:34:03Z",628,"1"
"Set","2023-08-25T00:34:03Z",28,"1"
"Rise","2023-08-25T10:44:03Z",638,"1"
"Set","2023-08-26T00:44:03Z",38,"1"
"Rise","2023-08-26T10:34:03Z",628,"1"
"Set","2023-08-27T00:44:03Z",38,"1"
"Rise","2023-08-27T10:34:03Z",628,"1"
"Set","2023-08-28T00:39:03Z",33,"1"
"Rise","2023-08-28T10:39:03Z",633,"1"
"Set","2023-08-29T00:39:03Z",33,"1"
"Rise","2023-08-29T10:49:03Z",643,"1"
"Set","2023-08-30T00:19:03Z",13,"1"
"Rise","2023-08-30T10:44:03Z",638,"1"
"Set","2023-08-31T00:39:03Z",33,"1"
"Rise","2023-08-31T10:44:03Z",638,"1"
"Set","2023-09-01T00:39:03Z",33,"1"
"Rise","2023-09-01T10:49:03Z",643,"1"
"Set","2023-09-02T00:24:03Z",18,"1"
"Rise","2023-09-02T10:54:03Z",648,"1"
"Set","2023-09-03T00:24:03Z",18,"1"
"Rise","2023-09-03T10:44:03Z",638,"1"
"Set","2023-09-04T00:19:03Z",13,"1"
"Rise","2023-09-04T10:54:03Z",648,"1"
"Set","2023-09-05T00:24:03Z",18,"1"
"Rise","2023-09-05T10:49:03Z",643,"1"
"Set","2023-09-06T00:14:03Z",8,"1"
"Rise","2023-09-06T10:49:03Z",643,"1"
"Set","2023-09-07T00:14:03Z",8,"1"
"Rise","2023-09-07T11:04:03Z",658,"1"
"Set","2023-09-08T00:04:03Z",1438,"1"
"Rise","2023-09-08T10:59:03Z",653,"1"
"Set","2023-09-09T00:19:03Z",13,"1"
"Rise","2023-09-09T10:54:03Z",648,"1"
"Set","2023-09-10T00:14:03Z",8,"1"
"Rise","2023-09-10T10:54:03Z",648,"1"
"Set","2023-09-11T00:09:03Z",3,"1"
"Rise","2023-09-11T10:59:03Z",653,"1"
"Set","2023-09-11T23:44:03Z",1418,"1"
"Rise","2023-09-12T11:04:03Z",658,"1"
"Set","2023-09-12T23:59:03Z",1433,"1"
"Rise","2023-09-13T11:04:03Z",658,"1"
"Set","2023-09-14T00:09:03Z",3,"1"
"Rise","2023-09-14T11:04:03Z",658,"1"
"Set","2023-09-15T00:04:03Z",1438,"1"
"Rise","2023-09-15T11:04:03Z",658,"1"
"Set","2023-09-16T00:09:03Z",3,"1"
"Rise","2023-09-16T11:19:03Z",673,"1"
"Set","2023-09-16T23:49:03Z",1423,"1"
"Rise","2023-09-17T11:04:03Z",658,"1"
"Set","2023-09-17T23:54:03Z",1428,"1"
"Rise","2023-09-18T11:19:03Z",673,"1"
"Set","2023-09-19T00:04:03Z",1438,"1"
"Rise","2023-09-19T11:14:03Z",668,"1"
"Set","2023-09-19T23:54:03Z",1428,"1"
"Rise","2023-09-20T11:24:03Z",678,"1"
"Set","2023-09-20T23:39:03Z",1413,"1"
"Rise","2023-09-21T11:14:03Z",668,"1"
"Set","2023-09-21T23:54:03Z",1428,"1"
"Rise","2023-09-22T11:19:03Z",673,"1"
"Set","2023-09-22T23:49:03Z",1423,"1"
"Rise","2023-09-23T11:19:03Z",673,"1"
"Set","2023-09-23T23:34:03Z",1408,"1"
"Rise","2023-09-24T11:09:03Z",663,"1"
"Set","2023-09-24T23:49:03Z",1423,"1"
"Rise","2023-09-25T11:24:03Z",678,"1"
"Set","2023-09-25T23:34:03Z",1408,"1"
"Rise","2023-09-26T11:29:03Z",683,"1"
"Set","2023-09-26T23:29:03Z",1403,"1"
"Rise","2023-09-27T11:19:03Z",673,"1"
"Set","2023-09-27T23:24:03Z",1398,"1"
"Rise","2023-09-28T11:24:03Z",678,"1"
"Set","2023-09-28T23:54:03Z",1428,"1"
"Rise","2023-09-29T11:49:03Z",703,"1"
"Set","2023-09-29T23:14:03Z",1388,"1"
"Rise","2023-09-30T11:24:03Z",678,"1"
"Set","2023-09-30T23:24:03Z",1398,"1"
"Rise","2023-10-01T12:04:03Z",718,"1"
"Set","2023-10-01T23:19:03Z",1393,"1"
"Rise","2023-10-02T11:29:03Z",683,"1"
"Set","2023-10-02T23:19:03Z",1393,"1"
"Rise","2023-10-03T11:19:03Z",673,"1"
"Set","2023-10-03T23:19:03Z",1393,"1"
"Rise","2023-10-04T11:34:03Z",688,"1"
"Set","2023-10-04T23:04:03Z",1378,"1"
"Rise","2023-10-05T11:49:03Z",703,"1"
"Set","2023-10-05T23:24:03Z",1398,"1"
"Rise","2023-10-06T11:29:03Z",683,"2"
"Set","2023-10-06T23:09:03Z",1383,"2"
"Rise","2023-10-07T11:19:03Z",673,"3"
"Set","2023-10-07T22:59:03Z",1373,"3"
"Rise","2023-10-08T11:09:03Z",663,"4"
"Set","2023-10-08T22:59:03Z",1373,"4"
"Rise","2023-10-09T10:59:03Z",653,"4"
"Set","2023-10-09T22:49:03Z",1363,"4"
"Rise","2023-10-10T11:09:03Z",663,"4"
"Set","2023-10-10T22:59:03Z",1373,"4"
"Rise","2023-10-11T11:09:03Z",663,"4"
"Set","2023-10-11T22:49:03Z",1363,"4"
"Rise","2023-10-12T11:19:03Z",673,"4"
"Set","2023-10-12T22:59:03Z",1373,"4"
"Rise","2023-10-13T11:09:03Z",663,"4"
"Set","2023-10-13T22:54:03Z",1368,"4"
"Rise","2023-10-14T11:29:03Z",683,"4"
"Set","2023-10-14T22:49:03Z",1363,"4"
"Rise","2023-10-15T11:09:03Z",663,"4"
"Set","2023-10-15T22:54:03Z",1368,"4"
"Rise","2023-10-16T11:14:03Z",668,"4"
"Set","2023-10-16T22:39:03Z",1353,"4"
"Rise","2023-10-17T11:19:03Z",673,"4"
"Set","2023-10-17T22:34:03Z",1348,"4"
"Rise","2023-10-18T11:19:03Z",673,"4"
"Set","2023-10-18T22:39:03Z",1353,"4"
"Rise","2023-10-19T11:19:03Z",673,"4"
"Set","2023-10-19T22:44:03Z",1358,"4"
"Rise","2023-10-20T11:39:03Z",693,"4"
"Set","2023-10-20T22:44:03Z",1358,"4"
"Rise","2023-10-21T11:19:03Z",673,"4"
"Set","2023-10-21T22:44:03Z",1358,"4"
"Rise","2023-10-22T10:59:03Z",653,"5"
"Set","2023-10-22T22:39:03Z",1353,"5"
"Rise","2023-10-23T11:04:03Z",658,"5"
"Set","2023-10-23T22:34:03Z",1348,"5"
"Rise","2023-10-24T11:19:03Z",673,"5"
"Set","2023-10-24T22:34:03Z",1348,"5"
"Rise","2023-10-25T11:09:03Z",663,"5"
"Set","2023-10-25T22:39:03Z",1353,"5"
"Rise","2023-10-26T11:04:03Z",658,"5"
"Set","2023-10-26T22:44:03Z",1358,"5"
"Rise","2023-10-27T11:09:03Z",663,"5"
"Set","2023-10-27T22:44:03Z",1358,"5"
"Rise","2023-10-28T11:19:03Z",673,"5"
"Set","2023-10-28T22:39:03Z",1353,"5"
"Rise","2023-10-29T11:14:03Z",668,"5"
"Set","2023-10-29T22:44:03Z",1358,"5"
"Rise","2023-10-30T11:19:03Z",673,"5"
"Set","2023-10-30T22:34:03Z",1348,"5"
"Rise","2023-10-31T11:09:03Z",663,"5"
"Set","2023-10-31T22:44:03Z",1358,"5"
"Rise","2023-11-01T11:09:03Z",663,"5"
"Set","2023-11-01T22:39:03Z",1353,"5"
"Rise","2023-11-02T11:24:03Z",678,"5"
"Set","2023-11-02T22:39:03Z",1353,"5"
"Rise","2023-11-03T11:14:03Z",668,"5"
"Set","2023-11-03T22:34:03Z",1348,"5"
"Rise","2023-11-04T11:24:03Z",678,"5"
"Set","2023-11-04T22:29:03Z",1343,"5"
"Rise","2023-11-05T11:24:03Z",678,"5"
"Set","2023-11-05T22:39:03Z",1353,"5"
"Rise","2023-11-06T11:34:03Z",688,"5"
"Set","2023-11-06T22:24:03Z",1338,"5"
"Rise","2023-11-07T11:19:03Z",673,"5"
"Set","2023-11-07T22:29:03Z",1343,"5"
"Rise","2023-11-08T11:24:03Z",678,"5"
"Set","2023-11-08T22:34:03Z",1348,"5"
"Rise","2023-11-09T11:04:03Z",658,"5"
"Set","2023-11-09T22:39:03Z",1353,"5"
"Rise","2023-11-10T11:24:03Z",678,"5"
"Set","2023-11-10T22:34:03Z",1348,"5"
"Rise","2023-11-11T11:19:03Z",673,"5"
"Set","2023-11-11T22:29:03Z",1343,"5"
"Rise","2023-11-12T11:14:03Z",668,"5"
"Set","2023-11-12T22:24:03Z",1338,"5"
"Rise","2023-11-13T11:19:03Z",673,"5"
"Set","2023-11-13T22:29:03Z",1343,"5"
"Rise","2023-11-14T11:24:03Z",678,"5"
"Set","2023-11-14T22:24:03Z",1338,"5"
"Rise","2023-11-15T11:24:03Z",678,"5"
"Set","2023-11-15T22:14:03Z",1328,"5"
"Rise","2023-11-16T11:24:03Z",678,"5"
"Set","2023-11-16T22:29:03Z",1343,"5"
"Rise","2023-11-17T11:24:03Z",678,"5"
"Set","2023-11-17T22:34:03Z",1348,"5"
"Rise","2023-11-18T11:19:03Z",673,"5"
"Set","2023-11-18T22:24:03Z",1338,"5"
"Rise","2023-11-19T11:19:03Z",673,"5"
"Set","2023-11-19T22:09:03Z",1323,"5"
"Rise","2023-11-20T10:59:03Z",653,"5"
"Set","2023-11-20T22:24:03Z",1338,"5"
"Rise","2023-11-21T11:09:03Z",663,"5"
"Set","2023-11-21T22:14:03Z",1328,"5"
"Rise","2023-11-22T11:04:03Z",658,"5"
"Set","2023-11-22T22:29:03Z",1343,"5"
"Rise","2023-11-23T11:04:03Z",658,"5"
"Set","2023-11-23T22:19:03Z",1333,"5"
"Rise","2023-11-24T11:09:03Z",663,"5"
"Set","2023-11-24T22:24:03Z",1338,"5"
"Rise","2023-11-25T11:19:03Z",673,"5"
"Set","2023-11-25T22:09:03Z",1323,"5"
"Rise","2023-11-26T11:24:03Z",678,"5"
"Set","2023-11-26T22:29:03Z",1343,"5"
"Rise","2023-11-27T11:04:03Z",658,"5"
"Set","2023-11-27T22:19:03Z",1333,"5"
"Rise","2023-11-28T11:04:03Z",658,"5"
"Set","2023-11-28T22:29:03Z",1343,"5"
"Rise","2023-11-29T11:24:03Z",678,"5"
"Set","2023-11-29T22:09:03Z",1323,"5"
"Rise","2023-11-30T11:19:03Z",673,"5"
"Set","2023-11-30T22:19:03Z",1333,"5"
"Rise","2023-12-01T11:19:03Z",673,"5"
"Set","2023-12-01T22:29:03Z",1343,"5"
"Rise","2023-12-02T11:09:03Z",663,"5"
"Set","2023-12-02T22:24:03Z",1338,"5"
"Rise","2023-12-03T11:19:03Z",673,"5"
"Set","2023-12-03T22:24:03Z",1338,"5"
"Rise","2023-12-04T11:14:03Z",668,"5"
"Set","2023-12-04T22:24:03Z",1338,"5"
"Rise","2023-12-05T11:14:03Z",668,"5"
"Set","2023-12-05T22:19:03Z",1333,"5"
"Rise","2023-12-06T11:19:03Z",673,"5"
"Set","2023-12-06T22:24:03Z",1338,"5"
"Rise","2023-12-07T11:24:03Z",678,"5"
"Set","2023-12-07T22:24:03Z",1338,"5"
"Rise","2023-12-08T11:29:03Z",683,"5"
"Set","2023-12-08T22:34:03Z",1348,"5"
"Rise","2023-12-09T11:14:03Z",668,"5"
"Set","2023-12-09T22:19:03Z",1333,"5"
"Rise","2023-12-10T11:29:03Z",683,"5"
"Set","2023-12-10T22:29:03Z",1343,"5"
"Rise","2023-12-11T11:14:03Z",668,"5"
"Set","2023-12-11T22:19:03Z",1333,"5"
"Rise","2023-12-12T11:39:03Z",693,"5"
"Set","2023-12-12T22:09:03Z",1323,"5"
"Rise","2023-12-13T11:34:03Z",688,"5"
"Set","2023-12-13T22:04:03Z",1318,"5"
"Rise","2023-12-14T11:34:03Z",688,"5"
"Set","2023-12-14T22:24:03Z",1338,"5"
"Rise","2023-12-15T11:19:03Z",673,"5"
"Set","2023-12-15T22:29:03Z",1343,"5"
"Rise","2023-12-16T11:34:03Z",688,"5"
"Set","2023-12-16T22:14:03Z",1328,"5"
"Rise","2023-12-17T11:54:03Z",708,"5"
"Set","2023-12-17T22:24:03Z",1338,"5"
"Rise","2023-12-18T11:39:03Z",693,"5"
"Set","2023-12-18T22:24:03Z",1338,"5"
"Rise","2023-12-19T11:24:03Z",678,"5"
"Set","2023-12-19T22:19:03Z",1333,"5"
"Rise","2023-12-20T11:19:03Z",673,"5"
"Set","2023-12-20T22:19:03Z",1333,"5"
"Rise","2023-12-21T11:34:03Z",688,"5"
"Set","2023-12-21T22:34:03Z",1348,"5"
"Rise","2023-12-22T11:29:03Z",683,"5"
"Set","2023-12-22T22:19:03Z",1333,"5"
"Rise","2023-12-23T11:24:03Z",678,"5"
"Set","2023-12-23T22:29:03Z",1343,"5"
"Rise","2023-12-24T11:29:03Z",683,"5"
"Set","2023-12-24T22:24:03Z",1338,"5"
"Rise","2023-12-25T11:39:03Z",693,"5"
"Set","2023-12-25T22:19:03Z",1333,"5"
"Rise","2023-12-26T11:29:03Z",683,"5"
"Set","2023-12-26T22:24:03Z",1338,"5"
"Rise","2023-12-27T11:29:03Z",683,"5"
"Set","2023-12-27T22:29:03Z",1343,"5"
"Rise","2023-12-28T11:24:03Z",678,"5"
"Set","2023-12-28T22:34:03Z",1348,"5"
"Rise","2023-12-29T11:34:03Z",688,"5"
"Set","2023-12-29T22:14:03Z",1328,"5"
"Rise","2023-12-30T11:44:03Z",698,"5"
"Set","2023-12-30T22:19:03Z",1333,"5"
"Rise","2023-12-31T11:39:03Z",693,"5"
"Set","2023-12-31T22:34:03Z",1348,"5"
"Rise","2024-01-01T11:29:03Z",683,"5"
"Set","2024-01-01T22:39:03Z",1353,"5"
"Rise","2024-01-02T11:24:03Z",678,"5"
"Set","2024-01-02T22:39:03Z",1353,"5"
"Rise","2024-01-03T11:29:03Z",683,"5"
"Set","2024-01-03T22:39:03Z",1353,"5"
"Rise","2024-01-04T11:29:03Z",683,"5"
"Set","2024-01-04T22:39:03Z",1353,"5"
"Rise","2024-01-05T11:29:03Z",683,"5"
"Set","2024-01-05T22:39:03Z",1353,"5"
"Rise","2024-01-06T11:34:03Z",688,"5"
"Set","2024-01-06T22:49:03Z",1363,"5"
"Rise","2024-01-07T11:24:03Z",678,"5"
"Set","2024-01-07T22:39:03Z",1353,"5"
"Rise","2024-01-08T11:19:03Z",673,"5"
"Set","2024-01-08T22:34:03Z",1348,"5"
"Rise","2024-01-09T11:39:03Z",693,"5"
"Set","2024-01-09T22:39:03Z",1353,"5"
"Rise","2024-01-10T11:39:03Z",693,"5"
"Set","2024-01-10T22:34:03Z",1348,"5"
"Rise","2024-01-11T11:29:03Z",683,"5"
"Set","2024-01-11T22:39:03Z",1353,"5"
"Rise","2024-01-12T11:29:03Z",683,"5"
"Set","2024-01-12T22:44:03Z",1358,"5"
"Rise","2024-01-13T11:29:03Z",683,"5"
"Set","2024-01-13T22:44:03Z",1358,"5"
"Rise","2024-01-14T11:34:03Z",688,"5"
"Set","2024-01-14T22:59:03Z",1373,"5"
"Rise","2024-01-15T11:34:03Z",688,"5"
"Set","2024-01-15T22:39:03Z",1353,"5"
"Rise","2024-01-16T11:34:03Z",688,"5"
"Set","2024-01-16T22:54:03Z",1368,"5"
"Rise","2024-01-17T11:29:03Z",683,"5"
"Set","2024-01-17T22:44:03Z",1358,"5"
"Rise","2024-01-18T11:34:03Z",688,"5"
"Set","2024-01-18T22:49:03Z",1363,"5"
"Rise","2024-01-19T11:34:03Z",688,"5"
"Set","2024-01-19T22:49:03Z",1363,"5"
"Rise","2024-01-20T11:29:03Z",683,"5"
"Set","2024-01-20T22:44:03Z",1358,"5"
"Rise","2024-01-21T11:29:03Z",683,"5"
"Set","2024-01-21T22:49:03Z",1363,"5"
"Rise","2024-01-22T11:39:03Z",693,"5"
"Set","2024-01-22T22:44:03Z",1358,"5"
"Rise","2024-01-23T11:34:03Z",688,"5"
"Set","2024-01-23T22:39:03Z",1353,"5"
"Rise","2024-01-24T11:34:03Z",688,"5"
"Set","2024-01-24T22:39:03Z",1353,"5"
"Rise","2024-01-25T11:39:03Z",693,"5"
"Set","2024-01-25T22:49:03Z",1363,"5"
"Rise","2024-01-26T11:34:03Z",688,"5"
"Set","2024-01-26T22:54:03Z",1368,"5"
"Rise","2024-01-27T11:34:03Z",688,"5"
"Set","2024-01-27T22:54:03Z",1368,"5"
"Rise","2024-01-28T11:34:03Z",688,"5"
"Set","2024-01-28T22:59:03Z",1373,"5"
"Rise","2024-01-29T11:34:03Z",688,"5"
"Set","2024-01-29T22:49:03Z",1363,"5"
"Rise","2024-01-30T11:29:03Z",683,"5"
"Set","2024-01-30T22:54:03Z",1368,"5"
"Rise","2024-01-31T11:29:03Z",683,"5"
"Set","2024-01-31T22:49:03Z",1363,"5"
"Rise","2024-02-01T11:29:03Z",683,"5"
"Set","2024-02-01T22:49:03Z",1363,"5"
"Rise","2024-02-02T11:34:03Z",688,"5"
"Set","2024-02-02T23:04:03Z",1378,"5"
"Rise","2024-02-03T11:24:03Z",678,"5"
"Set","2024-02-03T22:59:03Z",1373,"5"
"Rise","2024-02-04T11:34:03Z",688,"5"
"Set","2024-02-04T22:49:03Z",1363,"5"
"Rise","2024-02-05T11:39:03Z",693,"5"
"Set","2024-02-05T22:54:03Z",1368,"5"
"Rise","2024-02-06T11:34:03Z",688,"5"
"Set","2024-02-06T22:59:03Z",1373,"5"
"Rise","2024-02-07T11:34:03Z",688,"5"
"Set","2024-02-07T22:54:03Z",1368,"5"
"Rise","2024-02-08T11:24:03Z",678,"5"
"Set","2024-02-08T22:59:03Z",1373,"5"
"Rise","2024-02-09T11:19:03Z",673,"5"
"Set","2024-02-09T22:54:03Z",1368,"5"
"Rise","2024-02-10T11:24:03Z",678,"5"
"Set","2024-02-10T22:59:03Z",1373,"5"
"Rise","2024-02-11T11:34:03Z",688,"5"
"Set","2024-02-11T22:59:03Z",1373,"5"
"Rise","2024-02-12T11:24:03Z",678,"5"
"Set","2024-02-12T22:59:03Z",1373,"5"
"Rise","2024-02-13T11:19:03Z",673,"5"
"Set","2024-02-13T22:59:03Z",1373,"5"
"Rise","2024-02-14T11:24:03Z",678,"5"
"Set","2024-02-14T22:54:03Z",1368,"5"
"Rise","2024-02-15T11:34:03Z",688,"5"
"Set","2024-02-15T22:59:03Z",1373,"5"
"Rise","2024-02-16T11:19:03Z",673,"5"
"Set","2024-02-16T23:09:03Z",1383,"5"
"Rise","2024-02-17T11:19:03Z",673,"5"
"Set","2024-02-17T23:09:03Z",1383,"5"
"Rise","2024-02-18T11:14:03Z",668,"5"
"Set","2024-02-18T23:09:03Z",1383,"5"
"Rise","2024-02-19T11:09:03Z",663,"5"
"Set","2024-02-19T22:59:03Z",1373,"5"
"Rise","2024-02-20T11:19:03Z",673,"5"
"Set","2024-02-20T23:14:03Z",1388,"5"
"Rise","2024-02-21T11:09:03Z",663,"5"
"Set","2024-02-21T23:09:03Z",1383,"5"
"Rise","2024-02-22T11:14:03Z",668,"5"
"Set","2024-02-22T23:09:03Z",1383,"5"
"Rise","2024-02-23T11:24:03Z",678,"5"
"Set","2024-02-23T23:04:03Z",1378,"5"
"Rise","2024-02-24T11:09:03Z",663,"5"
"Set","2024-02-24T23:09:03Z",1383,"5"
"Rise","2024-02-25T11:14:03Z",668,"5"
"Set","2024-02-25T23:09:03Z",1383,"5"
"Rise","2024-02-26T11:14:03Z",668,"5"
"Set","2024-02-26T23:24:03Z",1398,"5"
"Rise","2024-02-27T11:09:03Z",663,"5"
"Set","2024-02-27T23:14:03Z",1388,"5"
"Rise","2024-02-28T11:09:03Z",663,"5"
"Set","2024-02-28T23:14:03Z",1388,"5"
"Rise","2024-02-29T11:09:03Z",663,"5"
"Set","2024-02-29T23:14:03Z",1388,"5"
"Rise","2024-03-01T11:09:03Z",663,"5"
"Set","2024-03-01T23:04:03Z",1378,"5"
"Rise","2024-03-02T11:14:03Z",668,"5"
"Set","2024-03-02T23:09:03Z",1383,"5"
"Rise","2024-03-03T11:19:03Z",673,"5"
"Set","2024-03-03T23:09:03Z",1383,"5"
"Rise","2024-03-04T11:14:03Z",668,"5"
"Set","2024-03-04T22:54:03Z",1368,"5"
"Rise","2024-03-05T11:04:03Z",658,"5"
"Set","2024-03-05T23:14:03Z",1388,"5"
"Rise","2024-03-06T11:04:03Z",658,"5"
"Set","2024-03-06T23:04:03Z",1378,"5"
"Rise","2024-03-07T11:09:03Z",663,"5"
"Set","2024-03-07T23:19:03Z",1393,"5"
"Rise","2024-03-08T10:59:03Z",653,"5"
"Set","2024-03-08T23:19:03Z",1393,"5"
"Rise","2024-03-09T10:59:03Z",653,"5"
"Set","2024-03-09T23:19:03Z",1393,"5"
"Rise","2024-03-10T10:59:03Z",653,"5"
"Set","2024-03-10T23:24:03Z",1398,"5"
"Rise","2024-03-11T10:59:03Z",653,"5"
"Set","2024-03-11T23:19:03Z",1393,"5"
"Rise","2024-03-12T11:04:03Z",658,"5"
"Set","2024-03-12T23:24:03Z",1398,"5"
"Rise","2024-03-13T10:59:03Z",653,"5"
"Set","2024-03-13T23:24:03Z",1398,"5"
"Rise","2024-03-14T10:54:03Z",648,"5"
"Set","2024-03-14T23:19:03Z",1393,"5"
"Rise","2024-03-15T11:04:03Z",658,"5"
"Set","2024-03-15T23:19:03Z",1393,"5"
"Rise","2024-03-16T10:49:03Z",643,"5"
"Set","2024-03-16T23:19:03Z",1393,"5"
"Rise","2024-03-17T10:54:03Z",648,"5"
"Set","2024-03-17T23:19:03Z",1393,"5"
"Rise","2024-03-18T10:54:03Z",648,"5"
"Set","2024-03-18T23:24:03Z",1398,"5"
"Rise","2024-03-19T10:44:03Z",638,"5"
"Set","2024-03-19T23:04:03Z",1378,"5"
"Rise","2024-03-20T10:54:03Z",648,"5"
"Set","2024-03-20T23:29:03Z",1403,"5"
"Rise","2024-03-21T10:44:03Z",638,"5"
"Set","2024-03-21T23:19:03Z",1393,"5"
"Rise","2024-03-22T10:44:03Z",638,"5"
"Set","2024-03-22T23:19:03Z",1393,"5"
"Rise","2024-03-23T10:49:03Z",643,"5"
"Set","2024-03-23T22:59:03Z",1373,"5"
"Rise","2024-03-24T10:44:03Z",638,"5"
"Set","2024-03-24T23:24:03Z",1398,"5"
"Rise","2024-03-25T10:44:03Z",638,"5"
"Set","2024-03-25T23:19:03Z",1393,"5"
"Rise","2024-03-26T10:44:03Z",638,"5"
"Set","2024-03-26T23:29:03Z",1403,"5"
