series,timestamp,value,label
pressure,2023-07-02T00:47:24.000Z,968.19981,
pressure,2023-07-02T00:57:24.000Z,968.33604,
pressure,2023-07-02T01:07:24.000Z,968.36889,
pressure,2023-07-02T01:17:24.000Z,968.5117,
pressure,2023-07-02T01:27:24.000Z,968.4269,
pressure,2023-07-02T01:37:24.000Z,968.49404,
pressure,2023-07-02T01:47:24.000Z,968.44787,
pressure,2023-07-02T01:57:24.000Z,968.2991,
pressure,2023-07-02T02:07:24.000Z,968.4739,
pressure,2023-07-02T02:17:24.000Z,968.56298,
pressure,2023-07-02T02:27:24.000Z,968.6226,
pressure,2023-07-02T02:37:24.000Z,968.81665,
pressure,2023-07-02T02:47:24.000Z,968.9192,
pressure,2023-07-02T02:57:24.000Z,969.0595,
pressure,2023-07-02T03:07:24.000Z,969.18212,
pressure,2023-07-02T03:17:24.000Z,969.12429,
pressure,2023-07-02T03:27:24.000Z,968.95869,
pressure,2023-07-02T03:37:24.000Z,968.86965,
pressure,2023-07-02T03:47:24.000Z,968.66039,
pressure,2023-07-02T03:57:24.000Z,968.79066,
pressure,2023-07-02T04:07:24.000Z,968.694,
pressure,2023-07-02T04:17:24.000Z,968.55195,
pressure,2023-07-02T04:27:24.000Z,968.56961,
pressure,2023-07-02T04:37:24.000Z,968.56789,
pressure,2023-07-02T04:47:24.000Z,968.61744,
pressure,2023-07-02T04:57:24.000Z,968.46117,
pressure,2023-07-02T05:07:24.000Z,968.39395,
pressure,2023-07-02T05:17:24.000Z,968.19055,
pressure,2023-07-02T05:27:24.000Z,968.22416,
pressure,2023-07-02T05:37:24.000Z,968.31152,
pressure,2023-07-02T05:47:24.000Z,968.34267,
pressure,2023-07-02T05:57:24.000Z,968.34267,
pressure,2023-07-02T06:07:24.000Z,968.38977,
pressure,2023-07-02T06:17:24.000Z,968.14516,
pressure,2023-07-02T06:27:24.000Z,968.01657,
pressure,2023-07-02T06:37:24.000Z,967.95352,
pressure,2023-07-02T06:47:24.000Z,967.95941,
pressure,2023-07-02T06:57:24.000Z,967.9199,
pressure,2023-07-02T07:07:24.000Z,967.76944,
pressure,2023-07-02T07:17:24.000Z,967.54413,
pressure,2023-07-02T07:27:24.000Z,967.42137,
pressure,2023-07-02T07:37:24.000Z,967.22801,
pressure,2023-07-02T07:47:24.000Z,967.15485,
pressure,2023-07-02T07:57:24.000Z,967.05817,
pressure,2023-07-02T08:07:24.000Z,967.0464,
pressure,2023-07-02T08:17:24.000Z,967.23223,
pressure,2023-07-02T08:27:24.000Z,967.21036,
pressure,2023-07-02T08:37:24.000Z,967.22046,
pressure,2023-07-02T08:47:24.000Z,967.12122,
pressure,2023-07-02T08:57:24.000Z,967.0657,
pressure,2023-07-02T09:07:24.000Z,967.0624,
pressure,2023-07-02T09:17:24.000Z,967.10191,
pressure,2023-07-02T09:27:24.000Z,967.04806,
pressure,2023-07-02T09:37:24.000Z,967.17157,
pressure,2023-07-02T09:47:24.000Z,967.37346,
